EntityName,EntityTypeName,lat,lon
Læge Jørgen Larsen                                          ,General Practitoner,55.4039509092236,11.3570123713055
Læge Ane Vase                                               ,General Practitoner,55.4016495436991,11.3730248754368
Læge Lene Stigaard                                          ,General Practitoner,55.4016495432703,11.373024897525
"Lægerne Klem, Toftegård, Bang og M√ºhlbrandt                 ",General Practitoner,55.4016495432244,11.3730248998916
Familielægen Nabila Bouras                                  ,General Practitoner,55.4016495430253,11.3730249101468
Lægerne ved Grønningen ved S Kabwa                          ,General Practitoner,55.4016495427497,11.3730249243463
Vores Lægehus ved læge Jakob Grarup                         ,General Practitoner,55.4016495425353,11.3730249353904
Din Egen Læge                                               ,General Practitoner,55.4015953997574,11.374790128016
Lægehuset i Jyderup                                         ,General Practitoner,55.6587321509029,11.3971224097085
Elefant Apoteket Jyderup                                    ,Pharmacy,55.6597139696843,11.39939229802
Rødby Krone Apotek                                          ,Pharmacy,54.6598605037466,11.3551114458019
Lægehuset i Fårevejle                                       ,General Practitoner,55.8047418907151,11.4424943310355
Lægehuset Rådhusstræde                                      ,General Practitoner,54.694952850531,11.3895160420068
Lægehuset Rødby                                             ,General Practitoner,54.6963999832187,11.3932088034219
Lægehuset i Svinninge                                       ,General Practitoner,55.724339205922,11.457276263038
Ø-lægerne Fejø                                              ,General Practitoner,54.946116948166,11.4110439109586
Ø-lægerne                                                   ,General Practitoner,54.9461169480577,11.4110439164179
Bjørn Marschall                                             ,General Practitoner,56.7065619355854,11.5430760134922
Ø-lægerne på Anholt I/S                                     ,General Practitoner,56.7065619354022,11.5430760224665
Lægehuset i Asnæs                                           ,General Practitoner,55.8113436574958,11.4982680609927
Elefant Apoteket Asnæs                                      ,Pharmacy,55.8119891330707,11.5005613708834
Dianalund Lægecenter                                        ,General Practitoner,55.5260743159749,11.495958106071
Mørkøv Lægehus                                              ,General Practitoner,55.6495159131748,11.5040181786726
Regionsklinik Mørkøv                                        ,General Practitoner,55.6495159131424,11.5040181802602
Epilepsihospitalet Filadelfia                               ,Hospital,55.5307700248282,11.5021765645037
Maribo Krone Apotek                                         ,Pharmacy,54.7743784525681,11.5005481481699
Absalonlægerne                                              ,General Practitoner,55.4820652675793,11.5503320513963
Vig Lægehus                                                 ,General Practitoner,55.8526461965147,11.5798021939518
Fuglebjerg Lægehus                                          ,General Practitoner,55.3022694569138,11.5465313333367
Alment Praktiserende Læge Rasmus Dalsgaard-Nørregaard       ,General Practitoner,54.7658885303848,11.5140510155336
Læge Jan Jørgensen                                          ,General Practitoner,54.7658885296442,11.5140510512465
Almen Lægeklinik Maribo                                     ,General Practitoner,54.7658885267303,11.5140511917691
Lægerne ved Søen                                            ,General Practitoner,54.7658885261668,11.5140512189419
Lægerne i Apotekergården                                    ,General Practitoner,55.4336072215732,11.5565286993254
Sorø Apotek                                                 ,Pharmacy,55.4334185994715,11.5565647058187
Region Sjællands Sygehusvæsen                               ,Hospital,55.4380334463774,11.5592591769882
Region Sjællands Regionsklinikker                           ,General Practitoner,55.4380334459479,11.5592591975146
Service og Administrative Funktioner - Hospital             ,Hospital,55.4380334448244,11.5592592511991
Lægerne Dr.Kaarsbergsvej                                    ,General Practitoner,55.437770653998,11.5605367421232
Havkrog consulting                                          ,General Practitoner,54.7670092753704,11.5181529570186
Lægerne Hartmann & Ahrensberg                               ,General Practitoner,55.4368715718095,11.5615500006594
I/S Lægerne Plovgaard & Gisselmann                          ,General Practitoner,55.4368715713795,11.5615500211851
Femø Regionsklinik                                          ,General Practitoner,54.9793573494683,11.5390827501165
Stenlille Apotek                                            ,Pharmacy,55.5400547414501,11.5909522714696
Stenlillelægerne                                            ,General Practitoner,55.5407849430696,11.5950941980718
Skovhus Privathospital                                      ,Hospital,55.9105008382895,11.6622920699201
alles Lægehus Isefjord                                      ,General Practitoner,55.9211468297705,11.6631488779865
Nærklinik Nykøbing Sj                                       ,General Practitoner,55.9211468267276,11.6631490186462
alles Lægehus Nykøbing Sjælland                             ,General Practitoner,55.9211468255692,11.6631490721928
Lægerne ved pakhuset                                        ,General Practitoner,55.9224100984172,11.6649972194984
Læge Mads Klem Thomsen                                      ,General Practitoner,55.9240280687136,11.6682046161996
Elefant Apoteket Nykøbing                                   ,Pharmacy,55.9221816056137,11.6681220317201
Dennis Lys√©n                                                ,General Practitoner,55.926355776322,11.6729824064019
Lægehuset i Holbæk                                          ,General Practitoner,55.7161924293608,11.6884933654561
Forsorgshjemmet Saxenhøj - Institutionslægen                ,General Practitoner,54.8033454894484,11.6290213585851
Nysted-Sakskøbing Lægefællesskab                            ,General Practitoner,54.7992973953627,11.6321891751853
Sakskøbing Lægehus                                          ,General Practitoner,54.7993028477486,11.6321926955304
Lægerne Sofie Rohde og Jesper Trier                         ,General Practitoner,55.716761885888,11.70887130495
"Apollonklinikken, læge Inge Hempel                          ",General Practitoner,55.7172778040004,11.7098144529373
Elefant Apoteket Holbæk                                     ,Pharmacy,55.7181362190196,11.7099627418151
Almen lægeklinik Holbæk                                     ,General Practitoner,55.7174633686035,11.7104319156636
Bysøstræde 5 2 sal 4300 Holbæk                              ,General Practitoner,55.7168569774726,11.7108344993596
Lægerne Bysøstræde                                          ,General Practitoner,55.7168569752604,11.7108345995291
Lægerne Jernbanevej                                         ,General Practitoner,55.7156932929186,11.7118054946715
Lægerne i Kirkestræde                                       ,General Practitoner,55.7165105610118,11.7136365783453
Gråbrødreklinikken                                          ,Hospital,55.7152914586791,11.7147914671812
Lægehuset Glumsø                                            ,General Practitoner,55.3543217869411,11.6907119111764
Holbæk Løve Apotek                                          ,Pharmacy,55.7166530792518,11.7164795073198
Glumsø Apotek                                               ,Pharmacy,55.3529309862315,11.6922522452556
Nærklinik Holbæk                                            ,General Practitoner,55.711381409592,11.7171513338888
Lægerne Roskildevej                                         ,General Practitoner,55.7099824003801,11.7194545638192
Lægerne Munkholmvej 17                                      ,General Practitoner,55.7157044532749,11.7277243063571
Vipperød Lægehus                                            ,General Practitoner,55.6669407016623,11.7386081243668
Lægerne i Mostparken v/ Trebbien & Søderlund                ,General Practitoner,55.6131051870823,11.7671544090064
Lægerne Lise-Lotte Lindqvist & Karen Colding Laustrup       ,General Practitoner,55.6129931799653,11.7671623876138
Holstedlægerne                                              ,General Practitoner,55.2520615187264,11.758597957206
"Lægerne Apotekerstræde 6, st.tv                             ",General Practitoner,55.2311999461227,11.7575630801237
Næstved Løve Apotek                                         ,Pharmacy,55.2311432704017,11.7581134358568
Tomas Henckel Johansen                                      ,General Practitoner,55.2405657350351,11.7591076291907
Almen Lægeklinik Næstved                                    ,General Practitoner,55.2330217638704,11.7587333396813
"Lægerne Kaptain, Amuthan og Ejsted                          ",General Practitoner,55.2218867139276,11.7580466685767
ALMENT PRAKTISERENDE L√ÜGER                                  ,General Practitoner,55.2218867127734,11.758046719606
Roested og Rosenkilde                                       ,General Practitoner,55.2218867125425,11.7580467298119
"Lægerne Boberg, Christensen og Hogrefe                      ",General Practitoner,55.2218867116369,11.7580467698503
Lægehuset Skomagerrækken                                    ,General Practitoner,55.2310079411915,11.75884618471
Lægerne Købmagergade                                        ,General Practitoner,55.2294301837441,11.7587575042531
Regionsklinik Næstved                                       ,General Practitoner,55.2365159762401,11.7593452922016
Næstved Lægeklinik                                          ,General Practitoner,55.2153407437552,11.7579714569727
Næstved Svane Apotek                                        ,Pharmacy,55.2300643089313,11.7600451221205
Lægerne Torvestræde                                         ,General Practitoner,55.230064307705,11.7600451763011
Lægehuset Ostenfeldt                                        ,General Practitoner,55.227173637392,11.7607570762553
Lægen på Orø                                                ,General Practitoner,55.7656866230371,11.8046074898494
Lægehuset Nysted v/Christina Svanholm                       ,General Practitoner,54.6667357741857,11.7304849919592
Lægerne Nørretorv                                           ,General Practitoner,55.4504390818651,11.7880037357206
Lægerne på Jernbanevej                                      ,General Practitoner,55.4386585546219,11.7873287208046
alles Lægehus Ringsted                                      ,General Practitoner,55.4500096517737,11.7884295607419
Lægerne Helga Lind Nielsen og Stine Printz                  ,General Practitoner,55.4496929635792,11.7887759039432
Lægeklinikken Avnegaard                                     ,General Practitoner,55.4449194100567,11.7902975535991
Ringsted Apotek                                             ,Pharmacy,55.4442256959028,11.791451239542
"Aleris Hospitaler, Ringsted                                 ",Hospital,55.4361305399377,11.8014335636974
Lægehuset Dagmar                                            ,General Practitoner,55.4507325202488,11.8035440329573
Nærklinik Næstved Øst                                       ,General Practitoner,55.2315227186492,11.7919378470506
Lægehuset i Benløse                                         ,General Practitoner,55.4650390941878,11.8102661683452
Lægehuset Fensmark                                          ,General Practitoner,55.27948392912,11.8029051820013
alles Lægehus Hundested                                     ,General Practitoner,55.9582581499663,11.8518523992479
Lægehuset Tolskovvej                                        ,General Practitoner,55.5992092655922,11.8564561665512
Lægerne Holbækvej                                           ,General Practitoner,55.5958984636472,11.8617320207941
Hvalsø Apotek                                               ,Pharmacy,55.5895842344329,11.8638877893935
Lægehuset i Kirke Hyllinge                                  ,General Practitoner,55.7035906416071,11.9018684213924
Lægehuset Mogenstrup                                        ,General Practitoner,55.1796130333825,11.8674487942413
Lægehuset Lundby-Præstø                                     ,General Practitoner,55.1090626355152,11.8716584513225
Torup Lægehus                                               ,General Practitoner,55.9858430961993,11.9399741506744
Valeriya Birch                                              ,General Practitoner,54.7728040907749,11.8639020998605
Lægerne Slotsbryggen                                        ,General Practitoner,54.7728040902797,11.86390212082
Lægerne Skov og Langerup                                    ,General Practitoner,54.7728040881891,11.8639022093156
Sophieholmens lægeklinik                                    ,General Practitoner,54.7728040877306,11.8639022287225
Doktor Wied                                                 ,General Practitoner,54.7728040866669,11.8639022737466
Lægerne Guldborgsund                                        ,General Practitoner,54.7731918622997,11.8639663461054
Læge Jes Kristiansen                                        ,General Practitoner,54.7657926003872,11.8652358978556
Nykøbing F. Svane Apotek                                    ,Pharmacy,54.7717148393587,11.8665858649408
Lægerne på Havnen                                           ,General Practitoner,54.7644664110294,11.8662662910313
Løve apotek Nykøbing F                                      ,Pharmacy,54.7673394614768,11.8671353030722
Almen lægeklinik Nykøbing Falster                           ,General Practitoner,54.7661841058011,11.8697302089614
Nørre Alslev Apotek                                         ,Pharmacy,54.8986814337981,11.8792460473823
"Øjvind Michael Jensen, lægehuset Nørre Alslev               ",General Practitoner,54.8983974857486,11.8819908661573
"Lægehuset Nørre Alslev V Læge, Lars-Peter Ell               ",General Practitoner,54.8983974836416,11.8819909549266
Almen Lægeklinik Nørre Alslev                               ,General Practitoner,54.8975861886381,11.8852804242064
Skibby Lægehus                                              ,General Practitoner,55.7498090362542,11.9525582193319
Lægerne på Birkevej                                         ,General Practitoner,55.7461558517609,11.9562438499321
Susanne Christensen                                         ,General Practitoner,55.0117698017843,11.9032628975052
Lægehuset Valmuevej                                         ,General Practitoner,55.7526175610705,11.9588339810615
Skibby Apotek                                               ,Pharmacy,55.7514551323226,11.9593624663884
Vordingborg Lægehus                                         ,General Practitoner,55.0177723117371,11.907341330461
Speciallæge Mikael Sværke                                   ,General Practitoner,55.017772311401,11.9073413445185
Nærklinik Vordingborg                                       ,General Practitoner,55.0177723111022,11.9073413570141
Lægerne Østerbro                                            ,General Practitoner,54.7547816922533,11.8900915079397
Vordingborg Apotek                                          ,Pharmacy,55.0095600281263,11.9090830917677
alles Lægehus Vordingborg                                   ,General Practitoner,55.0001046111697,11.9111060552556
Jægerspris Lægecenter                                       ,General Practitoner,55.8524698467981,11.9826020710962
Sclerosehospitalerne i Danmark                              ,Hospital,55.3379720322563,11.94761129657
Taylor Medical Enterprise                                   ,General Practitoner,54.8193802782977,11.9117592328483
Læge Hanne Lyngbæk                                          ,General Practitoner,55.5699588661492,11.9687856494427
Lægerne i Osted                                             ,General Practitoner,55.5699588651896,11.9687856890351
Almen lægeklinik Haslev                                     ,General Practitoner,55.3278414162812,11.958164080418
Borup Apotek                                                ,Pharmacy,55.4946474279068,11.9724899539491
Læge Helle Kingo Jensen                                     ,General Practitoner,55.3752428830842,11.965014009136
Terslev Lægehus                                             ,General Practitoner,55.375242882912,11.9650140162276
Haslev Apotek                                               ,Pharmacy,55.3288990549072,11.9635267456066
Haslev Lægecenter                                           ,General Practitoner,55.3261271698246,11.9651720728546
Lægerne Grøndalsvej Haslev                                  ,General Practitoner,55.3210708707681,11.967837395038
Lægerne Valseværksgade                                      ,General Practitoner,55.9740319240888,12.0192185078123
alles Lægehus Frederiksværk                                 ,General Practitoner,55.9717122985232,12.0197916250626
Strandvejslægerne                                           ,General Practitoner,55.969245946964,12.0207170657856
Frederiksværk Apotek                                        ,Pharmacy,55.9732172583922,12.0216536178877
Lægehuset i Borup                                           ,General Practitoner,55.4998998086124,11.9860393524657
Lægerne Kirkegade                                           ,General Practitoner,55.9733948558285,12.023527104073
Ørslev Lægehus                                              ,General Practitoner,55.0445800364135,11.9651795621069
VibyBorup lægehus                                           ,General Practitoner,55.5525055507993,12.021080080348
Familielægerne Viby Sjælland                                ,General Practitoner,55.5480990432661,12.0265373873772
Lægerne Færgeparken                                         ,General Practitoner,55.8425222901042,12.0546414341573
Lægerne Langes Torv                                         ,General Practitoner,55.8398487116855,12.0587553010511
Lægerne Lundevej                                            ,General Practitoner,55.8410780541583,12.060649176435
Lægehuset Frederikssund                                     ,General Practitoner,55.8410780535827,12.0606491995562
Bjæverskov Lægehus                                          ,General Practitoner,55.4603526114976,12.03305247388
Frederikssund apotek                                        ,Pharmacy,55.8355809705052,12.0646010604708
Lægerne Lauritsen og Obel Dorff                             ,General Practitoner,55.6361034327237,12.0526041751248
Læge Rasmus Wæhrens                                         ,General Practitoner,55.8373358440605,12.0693415501732
Tandrups Privatklinik                                       ,General Practitoner,55.8373358503855,12.0693416569082
Mads Tandrup                                                ,General Practitoner,55.837403613586,12.0694213500419
Rønnede Lægehus                                             ,General Practitoner,55.2560176895105,12.0249976217042
Lægerne i Støden                                            ,General Practitoner,55.6406406268122,12.0744000871689
Nærklinik Præstø                                            ,General Practitoner,55.1208158094326,12.0346899009459
Lægerne Høegh-Guldberg & Schultz                            ,General Practitoner,55.1219298776061,12.0354744413887
Lægerne Jensen & Steen                                      ,General Practitoner,55.12192987704,12.0354744640932
Roskilde Privathospital                                     ,Hospital,55.6387962376296,12.0763446814516
Roskilde Svane Apotek                                       ,Pharmacy,55.6407786047463,12.0778011803872
Læge Katja Rasmussen                                        ,General Practitoner,55.6408006484648,12.0779723556277
Læge Benedicte Ansbæk                                       ,General Practitoner,55.6408006475487,12.0779723921148
Lægerne Kornerups Vænge                                     ,General Practitoner,55.6393378970263,12.0778632939673
Læge Michael J. Bregnbak                                    ,General Practitoner,55.6393378962297,12.077863325694
Lægerne Skomagergade 15 v/Eva Gjessing                      ,General Practitoner,55.6408197793906,12.0782308858636
Lægeklinikken Roskilde Midtby                               ,General Practitoner,55.6408481199966,12.0787312579727
Lægeklinikken Skomagergade 11                               ,General Practitoner,55.6408481195186,12.0787312770095
Lægerne Aarby & Sjølund                                     ,General Practitoner,55.6410265258546,12.0789659070818
Præstø Apotek                                               ,Pharmacy,55.1219422529736,12.0401492811399
Lægehuset Sølyst                                            ,General Practitoner,55.1233862445834,12.0405737949456
Roskilde Lægehus                                            ,General Practitoner,55.6383557927321,12.0807988207348
Allehelgensgade Lægehus                                     ,General Practitoner,55.6404124887532,12.0815424569255
"Lægerne Algade 4 , 4000 Roskilde                            ",General Practitoner,55.6409924342325,12.0821008361949
Læge Mikkel Sundby                                          ,General Practitoner,55.6409924340331,12.0821008441269
Lægerne Dybkjær og Kamper                                   ,General Practitoner,55.6409924335744,12.0821008623705
Læge Louise Kærn Korsholm                                   ,General Practitoner,55.6409924332952,12.0821008734752
Gribskov Lægecenter                                         ,General Practitoner,56.0618243045518,12.1168072871032
Lægerne Algade 17                                           ,General Practitoner,55.6412245127724,12.0844763178509
Lægerne Algade 33                                           ,General Practitoner,55.6410977664565,12.0867974449251
Speciallæge i Alm. med. A. Drøhse                           ,General Practitoner,55.6070997488807,12.0844390305629
Roskilde Dom Apotek                                         ,Pharmacy,55.6406739665724,12.0892459271053
Lægeklinik Belen Redal                                      ,General Practitoner,55.6406156444901,12.0899405838861
Jyllinge Lægehus                                            ,General Practitoner,55.7511514605795,12.1035961138445
Lægerne ved Røde Port                                       ,General Practitoner,55.6415668227496,12.0973468793596
Lægerne I Jyllinge                                          ,General Practitoner,55.7503538565716,12.1070688338235
Lægehuset  Stubbekøbing                                     ,General Practitoner,54.887814798778,12.0402897346323
Himmelev Lægehus                                            ,General Practitoner,55.6623907152473,12.1058420991178
Mette-Marie Orebo                                           ,General Practitoner,55.6404347206098,12.1099518645672
"Læge Christian Nielsen , Lægehuset Dommervænget             ",General Practitoner,55.6404347190001,12.1099519280205
Læge Mette Nørgaard                                         ,General Practitoner,55.6404347189397,12.1099519304
"Læge Adam Bertelsen, Lægehuset Dommervænget                 ",General Practitoner,55.6404347186379,12.1099519422975
Lægehuset i Havdrup                                         ,General Practitoner,55.544731309004,12.1154399062872
Lægerne i Skævinge                                          ,General Practitoner,55.9103528268196,12.1531188445074
HeiringHealth                                               ,General Practitoner,55.6599997443766,12.1338994140477
Trekroner Lægehus                                           ,General Practitoner,55.6488576470288,12.1339103078731
Trekroner Lægehus                                           ,General Practitoner,55.6488472153093,12.1339452422526
Langebæk Lægehus                                            ,General Practitoner,54.9989752645129,12.0851709714046
Almen Lægeklinik Faxe                                       ,General Practitoner,55.2491330575547,12.1066421981922
Læge Ramaratnam Vyramuthu                                   ,General Practitoner,55.2491937835076,12.1074628850196
Akurart Lægehuset Faxe                                      ,General Practitoner,55.2491937834476,12.1074628873757
Lægerne Ørnebjerggård                                       ,General Practitoner,55.7934054944786,12.1542206901297
Lægerne Rønnedevej                                          ,General Practitoner,55.2556644180664,12.1118230638608
"De alment praktiserende læger, Skensvedlægerne              ",General Practitoner,55.5090443806195,12.1334444156531
Fakse Apotek                                                ,Pharmacy,55.2556160834792,12.1161809514166
Lægerne Carl Hansens alle                                   ,General Practitoner,55.7898893927697,12.1591225918185
Gundsølægerne                                               ,General Practitoner,55.7349632568791,12.1555969336199
Herfølge Lægepraksis                                        ,General Practitoner,55.4163861488681,12.1398007307671
Hekla                                                       ,General Practitoner,55.6947533148245,12.1621711133153
Lægerne i Slangerup                                         ,General Practitoner,55.8433484260204,12.1743870523743
Læge Randi Ellingsgaard                                     ,General Practitoner,55.4157508367241,12.1421425075955
Lægerne Gl. Ølstykke                                        ,General Practitoner,55.7818752367328,12.1743694357085
Lægerne i Vestergade                                        ,General Practitoner,56.0225052790238,12.195262633827
alles Lægehus Helsinge                                      ,General Practitoner,56.0222239079245,12.199884160969
Helsinge Lægecenter                                         ,General Practitoner,56.0202317635071,12.1997460914591
Helsinge Apotek                                             ,Pharmacy,56.0232194810884,12.2029262604457
Tune sundheds og Lægecenter                                 ,General Practitoner,55.5959535675947,12.1697848737335
Køge Boholte Apotek                                         ,Pharmacy,55.4479968431047,12.1645902938329
Lægehuset i Stenløse                                        ,General Practitoner,55.7692136716156,12.1941748873723
Lægerne på Ellemarksvej                                     ,General Practitoner,55.4538736720534,12.1693597890103
Læge Christina Davidsen                                     ,General Practitoner,55.4538736706417,12.169359843477
Lægerne Wulff-Andersen                                      ,General Practitoner,55.4538736703962,12.1693598529495
Tina Møller Hare                                            ,General Practitoner,55.4538736700688,12.1693598655795
Stenløse Apotek                                             ,Pharmacy,55.7682205242655,12.1948893775806
Tune lægeklinik IS                                          ,General Practitoner,55.5963585202565,12.1812963615214
Lægerne på Astersvej                                        ,General Practitoner,55.4468066734299,12.1718413683714
Søndre Lægehus                                              ,General Practitoner,55.4499317926259,12.1771272754825
Læge Helle Frandsen                                         ,General Practitoner,55.4570877610114,12.1793198478125
Lægeklinikken v/ Tina Hald Johansen                         ,General Practitoner,55.4553659569411,12.1796447845217
Læge Katrine Rasmussen                                      ,General Practitoner,55.4553659566947,12.1796447939944
Læge Louise Uhre                                            ,General Practitoner,55.4537865720968,12.180588169572
Vogelhofer & Brynald                                        ,General Practitoner,55.456100825176,12.1819271522995
Lægehuset Hedehusene                                        ,General Practitoner,55.6497187909692,12.1976741557453
Køge Torvets Apotek                                         ,Pharmacy,55.4559462987428,12.1824755585789
Læge Elena Jakobsen                                         ,General Practitoner,55.649332551919,12.1987324184412
Skyttebo Lægeklinik                                         ,General Practitoner,55.6493325508634,12.1987324588984
Læge Tine Daneskov Petersen                                 ,General Practitoner,55.6493325503253,12.1987324795236
Lægerne Nørregade                                           ,General Practitoner,55.4579422213342,12.1835156789664
Sundhedshuset Hedehusene                                    ,General Practitoner,55.6486744107022,12.2000118388732
Lægerne i Sundhedshuset Hedehusene                          ,General Practitoner,55.6486744101432,12.2000118602913
Lægerne Rasmussen og Jensen                                 ,General Practitoner,55.456766775292,12.1844894730537
Køge Bugt Lægeklinik                                        ,General Practitoner,55.4602810039664,12.1855824446559
Dommergårdens Lægeklinik v/Leon Bach                        ,General Practitoner,55.4602810037196,12.1855824541298
Lægerne Ellemarksvej                                        ,General Practitoner,55.4677326686702,12.1866456085224
"Lægerne Bøgevænget, Solrød Strand Aps                       ",General Practitoner,55.5239135315731,12.2098294609221
Lægerne Solrød Center                                       ,General Practitoner,55.533917363955,12.2153257336401
"Worning, Trier og Lett                                      ",General Practitoner,55.5329717935404,12.2191027990769
Lægerne Fasanvej                                            ,General Practitoner,55.530783211989,12.2189989844527
Kariselægerne                                               ,General Practitoner,55.3055435686991,12.2082124849069
Ganløse Lægehus                                             ,General Practitoner,55.7916635028174,12.2644813135487
Lægehuset i Hårlev                                          ,General Practitoner,55.3516614563874,12.2322843589246
Karlslunde Lægeklinik                                       ,General Practitoner,55.5678201349939,12.2533740470195
Lægerne i Strøby Egede                                      ,General Practitoner,55.416102427374,12.2411603354802
Græsted Lægehus                                             ,General Practitoner,56.0607862818636,12.2951494014652
Læge Michael Filtenborg                                     ,General Practitoner,56.1257675106741,12.3021034064792
Lægerne Lynge bytorv                                        ,General Practitoner,55.8381451232886,12.2780191078318
Gilleleje Apotek                                            ,Pharmacy,56.1258169192697,12.3043419670831
Gilleleje Lægecenter                                        ,General Practitoner,56.1244254610648,12.305134697697
Lau Henningsen                                              ,General Practitoner,56.1257780804241,12.3080805481428
Lægehuset Banestrøget                                       ,General Practitoner,55.6474435111231,12.2689258415999
Lægehuset Banestrøget v/ Allan B.                           ,General Practitoner,55.6474435110174,12.2689258455659
Lægerne Frederiksværksgade                                  ,General Practitoner,55.9358386187573,12.2947481980366
HT Lægecenter                                               ,General Practitoner,55.6478896309316,12.2708270624957
Lægerne i Slotsmøllen                                       ,General Practitoner,55.933124682008,12.2966601437162
Noer-Hansen og Stenum Poulsen                               ,General Practitoner,55.931676677833,12.2966459720751
Lægerne i Markedsstræde                                     ,General Practitoner,55.9303347358968,12.2987131384724
Hillerød Frederiksborg Apotek                               ,Pharmacy,55.9295926669652,12.2988769359988
Læge Anne Mette Schelde                                     ,General Practitoner,55.9313849545943,12.2991884167821
Læge Sten Lyager Nielsen                                    ,General Practitoner,55.9313849524312,12.2991884974761
Lægerne Slotsgade 38                                        ,General Practitoner,55.9313849519814,12.2991885142541
Hanne Erritzøe                                              ,General Practitoner,55.9313849500539,12.2991885861597
Lægerne i Frederiksgade                                     ,General Practitoner,55.9284975208288,12.3001077038386
Hillerød Krone Apotek                                       ,Pharmacy,55.930166281121,12.3044295908894
Centrumlægerne                                              ,General Practitoner,55.9287730292726,12.3044454344877
Lægerne ved Slotssøen Hillerød                              ,General Practitoner,55.930721580355,12.3052317019901
Lægehuset i Damsholte                                       ,General Practitoner,54.9428686488156,12.2237110765226
Lægehuset Greve                                             ,General Practitoner,55.5775736055375,12.2759467335102
Praktiserende læge Gitana Jensen                            ,General Practitoner,55.5770664169452,12.2764077049683
Claus Sæby√©                                                 ,General Practitoner,55.5770664169029,12.2764077065518
Egedal Lægeklinik                                           ,General Practitoner,55.7298965632111,12.2896640596346
Alment praktiserende læge                                   ,General Practitoner,55.926642485637,12.308937219395
Læge Hanne Korsholm                                         ,General Practitoner,55.9266424855511,12.3089372225904
Lægehuset Langesvej                                         ,General Practitoner,55.9295480951089,12.3100934078442
Lægehuset Københavnsvej                                     ,General Practitoner,55.9332565579001,12.31363814561
Apopro Online Apotek                                        ,Pharmacy,55.6026551156085,12.2887669752051
Lægehuset i Smørum                                          ,General Practitoner,55.7331925190557,12.3036244063287
Læge Nicolai Fogh                                           ,General Practitoner,55.5817870598317,12.2927892966552
Greve Lægehus                                               ,General Practitoner,55.5817870590866,12.2927893243696
Greve Lægepraksis                                           ,General Practitoner,55.5820285705307,12.2931666422744
Læge Catalina Klint Dybkjær                                 ,General Practitoner,55.5820285702965,12.2931666509847
Centerholmen lægeklinik                                     ,General Practitoner,55.5820285697217,12.2931666723646
Lægepraksis Christian von der Osten                         ,General Practitoner,55.5820285689126,12.2931667024547
Læge H. Krisztina Jakobsen                                  ,General Practitoner,55.5820285674862,12.2931667555084
Læge Annette K. Bendsen                                     ,General Practitoner,55.5823673566687,12.2942529428432
Greve Apotek                                                ,Pharmacy,55.5822971840617,12.2943548394437
Lægeklinikken                                               ,General Practitoner,55.6488913767074,12.3001983656216
Læge Lene Finderup                                          ,General Practitoner,55.6482075632243,12.3002205229209
Læge Nanna Kohlbau                                          ,General Practitoner,55.6482075630321,12.3002205300595
Hospitalerne i Nordsjælland                                 ,Hospital,55.9312809010905,12.3252237517851
Taastrup Apotek                                             ,Pharmacy,55.6502501485628,12.3015247683798
Almen Lægeklinik Greve                                      ,General Practitoner,55.5895898939958,12.2965374235804
Lægerne i Taastrup                                          ,General Practitoner,55.6505414499281,12.3018053158206
Familielægerne Taastrup                                     ,General Practitoner,55.6505414487958,12.3018053578613
alles Lægehus Taastrup                                      ,General Practitoner,55.6512687287497,12.3022857645187
Lægerne Greve Strand                                        ,General Practitoner,55.5809666988579,12.2973154094915
Naturparkens Lægehus                                        ,General Practitoner,55.7522016188184,12.3147435757492
Lægerne Jernbane Alle                                       ,General Practitoner,55.6532587124053,12.3064610243014
Almen lægeklinik Måløv                                      ,General Practitoner,55.7508140876653,12.3154785207374
Lægerne Måløv Hovedgade 69                                  ,General Practitoner,55.7497476611294,12.3171102261996
Privatklinik læge Henrik Langgaard                          ,General Practitoner,56.0919456618977,12.3486178681183
Lægerne på Tingvej                                          ,General Practitoner,55.8627833805656,12.3366374284247
Læge Lise Svendsen                                          ,General Practitoner,55.8611711429359,12.3432968106563
Nørmark Privathospital                                      ,Hospital,55.6178800718284,12.3226362737932
Allerødlægen                                                ,General Practitoner,55.8681449860087,12.3482322848613
AllerødLægerne                                              ,General Practitoner,55.8681449857697,12.348232293635
Læge Peter Apel                                             ,General Practitoner,55.7859847730542,12.3412849202014
Aymen Ibrahim Naima                                         ,General Practitoner,55.5978049219776,12.3263391254052
Lægerne Frederiksborgvej 42                                 ,General Practitoner,55.8701743365252,12.3502809892958
Allerød Lægeklinik                                          ,General Practitoner,55.8700600265394,12.3546682970516
Hundigelægerne                                              ,General Practitoner,55.5982118601241,12.3315666556578
Lægerne Allerød Sundhedshus                                 ,General Practitoner,55.8719655645312,12.3555771035283
Privathospitalet Møn                                        ,Hospital,54.9872514443106,12.2817794322902
Stege Apotek                                                ,Pharmacy,54.9811875113575,12.2816857216937
Almen Lægeklinik Stege                                      ,General Practitoner,54.9869855312284,12.2822268506533
Familielægerne Stege I/S                                    ,General Practitoner,54.9869855301328,12.2822268912185
Grantoftedoktor                                             ,General Practitoner,55.7280351803418,12.3447745941115
Komplimentærmedicin v/ Irene Hage                           ,General Practitoner,56.0492039761198,12.3808215785026
Kanalens Lægehus                                            ,General Practitoner,55.6545001052962,12.347016422522
Læge Peter Elvang                                           ,General Practitoner,55.8087211188339,12.3609879395917
Lægerne Farum Hovedgade                                     ,General Practitoner,55.8087211183982,12.3609879555194
